id,name,zip,region,city,address,phone,mobile_phone,fax,email,web_site,category,sub_category,work_time,vkontakte,odnoklassniki,twitter,facebook,youtube,instagram,foursquare,livejournal,coordinates,city_coordinates
129972650665,Ремонтная мастерская,,Москва и Московская область,Химки,"Железнодорожная ул., 1, стр. 6, Химки, Россия",,,,,,Бытовые услуги,"Бытовые услуги, Ремонт телефонов, Ремонт часов","ежедневно, 09:00–21:00",,,,,,,,,37.451618 55.894058,37.444853 55.889361
8841038425,Час-пик,197373,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Планерная ул., 59, Санкт-Петербург, Россия",,"+7 (953) 367-57-07, +7 (911) 845-30-92",,,,"Запчасти, аксессуары","Автоаксессуары, Ремонт телефонов, Ремонт часов","ежедневно, 10:00–22:00",,,,,,https://www.instagram.com/chass_pick?igshid=5lx3j8zfzt39,,,30.225548 60.022062,30.315644 59.938955
80929212404,SmartCase,115470,Москва и Московская область,Москва,"просп. Андропова, 23, Москва, Россия",,+7 (926) 060-60-02,,,,"Запчасти, аксессуары","Автоаксессуары, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",,,,,,https://www.instagram.com/smartcase_moscow/,,,37.664837 55.678134,37.617698 55.755864
163250477624,MobilMarket,141150,Москва и Московская область,Лосино-Петровский,"Октябрьская ул., 1, Лосино-Петровский, Россия",,,,,,Мобильная связь,Ремонт телефонов,,,,,,,,,,38.203008 55.869255,38.200992 55.872183
96532093663,Tehno. House,197082,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Планерная ул., 24",,+7 (921) 917-90-77,,,,Компьютеры,"Компьютерный ремонт и услуги, Расходные материалы для оргтехники, Ремонт телефонов","ежедневно, 10:00–21:00",,,,,,,,,30.235507 60.007355,30.315644 59.938955
54997682269,Сервисный центр Doctor Gadgets,121059,Москва и Московская область,Москва,"Брянская ул., 2",+7 (499) 938-41-85,+7 (906) 769-68-50,,,https://doctor-gadgets.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов","ежедневно, 10:00–20:00",https://vk.com/doctorgadgets777,,,,,https://www.instagram.com/docgadgets/?igshid=1wug3oqu674ta,,,37.563381 55.744395,37.617698 55.755864
101419401271,Remont. Arm. Mobil,108813,Москва и Московская область,Московский,"Радужный пр., 1, микрорайон Град Московский, Московский, Россия",,+7 (925) 900-00-75,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 10:00–18:00",,,,,,,,,37.364463 55.593527,37.346551 55.602149
217952882082,Дом быта,121357,Москва и Московская область,Москва,"Инициативная ул., 11, Москва, Россия",,+7 (985) 177-77-49,,,,Бытовые услуги,"Ремонт телефонов, Ремонт часов, Товары для мобильных телефонов","пн-пт 10:00–22:00; сб,вс 10:00–21:00",,,,,,,,,37.456621 55.716022,37.617698 55.755864
1092454119,GSM-Ресурс,129281,Москва и Московская область,Москва,"ул. Менжинского, 32, корп. 1",+7 (495) 971-46-20,+7 (901) 544-46-20,,radiogsm03@gmail.com,http://www.запчастисотовых.рф/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов",пн-пт 10:00–19:00; сб 11:00–17:00,,,http://twitter.com/Zapsotovih_rf,https://www.facebook.com/Zapchastisotovih-rf-1364715090227204/,,,,,37.668821 55.869748,37.617698 55.755864
1300986670,Супер-Пупер,109386,Москва и Московская область,Москва,"Краснодонская ул., 7/1с1, Москва, Россия",,,,"murat-scooter@mail.ru,  lenintsev7@mail.ru,  krasnodonskaya7@mail.ru",,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов","пн-ср 11:00–20:00; чт 10:00–20:00; пт 11:00–20:00; сб,вс 11:00–18:00",https://vk.com/fototochkakadr,,,,,,,,37.751861 55.68404,37.617698 55.755864
1177222258,Импорт Сервис,198255,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Ветеранов, 9, Санкт-Петербург, Россия","+7 (812) 242-10-71, +7 (812) 702-33-33, +7 (812) 740-64-12",,,,http://import-service.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт бытовой техники, Ремонт телефонов",пн-пт 09:30–20:00; сб 11:00–19:00; вс 11:00–18:00,,,,,,,,,30.247183 59.844479,30.315644 59.938955
20498336051,IPervyy,127299,Москва и Московская область,Москва,"ул. Космонавта Волкова, 10",+7 (499) 322-91-02,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 09:00–22:00",,,,,,,,,37.51451 55.815449,37.617698 55.755864
1791549286,TV-Service,197371,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Королёва, 65, Санкт-Петербург, Россия","+7 (812) 686-49-13, +7 (812) 424-43-25",+7 (965) 028-28-99,,spb9878@yandex.ru,https://tvs-spb.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–20:00",,,https://twitter.com/tvserviceSpb,,,https://www.instagram.com/tvsservicespb,,,30.241414 60.033025,30.315644 59.938955
1095575454,Modmac,101000,Москва и Московская область,Москва,"Мясницкая ул., 10, стр. 1",+7 (495) 649-68-86,,,info@modmac.ru,https://modmac.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–21:00; сб,вс 10:00–20:00",https://vk.com/mod_mac,,,,,https://instagram.com/modmacru,,,37.631795 55.760232,37.617698 55.755864
1288136440,ВиСилэнд,127018,Москва и Московская область,Москва,"ул. Сущёвский Вал, 5, стр. 1А, Москва, Россия",,"+7 (965) 225-01-00, +7 (965) 225-24-23",,vcland@vcland.ru,https://vcland.ru/,Мобильная связь,"Запчасти и аксессуары для бытовой техники, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",https://vk.com/vclandru,,,,,,,,37.592178 55.793606,37.617698 55.755864
104119410996,Connect Service,195274,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Просвещения, 51, Санкт-Петербург, Россия",,+7 (911) 167-77-70,,,http://connectservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–21:00",,,,,,,,,30.37548 60.043848,30.315644 59.938955
206883417393,UpRem,109341,Москва и Московская область,Москва,"Люблинская ул., 163/1, Москва, Россия",+7 (495) 006-61-79,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.744815 55.651235,37.617698 55.755864
244692858769,Ремонт Мобильной Техники,121087,Москва и Московская область,Москва,"Багратионовский пр., 7, корп. 3, Москва, Россия",+7 (499) 408-50-61,"+7 (919) 777-33-47, +7 (926) 770-16-15",,,http://www.rem-baza.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,https://www.instagram.com/rembaza.ru/,,,37.505382 55.742958,37.617698 55.755864
129158140384,Ремонт телефонов планшетов ноутбуков,,Москва и Московская область,Балашиха,"Россия, Московская область, Балашиха, улица Строителей",,+7 (926) 131-60-00,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов",,,,,,,,,,37.882181 55.788316,37.938118 55.797007
1790177121,Москартридж,127224,Москва и Московская область,Москва,"ул. Грекова, 14, корп. 1",+7 (495) 664-33-17,+7 (903) 509-80-99,,6643317@mail.ru,"http://www.moscartrig.ru/, http://moskartrig.ru/",Мобильная связь,"Расходные материалы для оргтехники, Ремонт оргтехники, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 11:00–18:00",https://vk.com/id394185069,,,,,,,,37.662866 55.889767,37.617698 55.755864
136292803604,Универсал Сервис,,Санкт-Петербург и Ленинградская область,Кириши,"просп. Героев, 11А, Кириши, Россия",,+7 (904) 514-08-66,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Салон связи","пн-пт 10:00–19:00, перерыв 13:00–14:00",http://vk.com/univers_service,,,,,,,,32.021961 59.446754,32.008716 59.449695
17406869534,GSM Opt Torg,,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Маршала Казакова, 35АВ, Санкт-Петербург, Россия",,"+7 (911) 909-11-05, +7 (991) 999-15-05",,"unona@spb-unona.ru,  arenda@spb-unona.ru",https://www.unona.market/,Компьютеры,"Компьютеры и комплектующие оптом, Ремонт бытовой техники, Ремонт телефонов","ежедневно, 10:00–18:00",https://vk.com/asc_com,,,,,https://www.instagram.com/unona.market/,,,30.208185 59.862483,30.315644 59.938955
94530649032,Ремонтная мастерская,111524,Москва и Московская область,Москва,"Перовская ул., 4, корп. 1, Москва, Россия",,+7 (985) 517-58-26,,,,"Запчасти, аксессуары","Металлоремонт, Ремонт и дублирование автомобильных ключей и брелоков, Ремонт обуви, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.755381 55.747383,37.617698 55.755864
1784496262,JL-service,188678,Санкт-Петербург и Ленинградская область,Мурино,"бул. Менделеева, 7, корп. 2, Мурино, Россия",+7 (812) 922-20-35,,,,"https://jl-service.ru/, https://t.me/JL_MENDELEEVA",Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",https://vk.com/jl_service_official,,,,,https://instagram.com/jl_service_pro,,,30.430906 60.052339,30.438578 60.051284
231903455511,Fixem,,Москва и Московская область,Зеленоград,"к439, Зеленоград, Россия",,+7 (999) 807-23-23,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","пн-пт 10:30–20:00; сб,вс 12:00–18:00",,,,,,http://instagram.com/fixem.ru,,,37.213203 55.993351,37.21439 55.991893
183138376242,Iphone ремонт,111141,Москва и Московская область,Москва,"Перовская ул., 32, стр. 1, Москва, Россия",+7 (495) 085-50-45,,,,http://лабпростудио.рф/,Мобильная связь,Ремонт телефонов,"ежедневно, 08:00–20:00",,,,,,,,,37.776362 55.745229,37.617698 55.755864
87709876930,Сервисный центр LED-Service,117042,Москва и Московская область,Москва,"Венёвская ул., 7",+7 (495) 120-25-16,+7 (925) 264-88-16,,inbox@irapp.ru,https://irapp.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ноутбуки и планшеты, Ремонт телефонов",пн-сб 10:00–21:00; вс 10:00–19:00,https://vk.com/ledservice101,,,https://www.facebook.com/ledsc.ru/?ref=bookmarks,,https://www.instagram.com/ledsc.ru/,,,37.545968 55.547056,37.617698 55.755864
182263201401,Компьютерный ремонт и услуги,117519,Москва и Московская область,Москва,"Кировоградская ул., 15, Москва, Россия",,+7 (977) 408-26-29,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–21:00",,,,,,,,,37.606233 55.609603,37.617698 55.755864
103184738377,ЧехолСтекло,127081,Москва и Московская область,Москва,"Полярная ул., 21",,+7 (901) 541-90-20,,elizavetatinina@gmail.com,https://чехол-стекло.рф/,Компьютеры,"Компьютерные аксессуары, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",https://vk.com/market-174619775,,http://twitter.com/ancora_themes,http://facebook.com/ancorathemes,https://www.youtube.com/channel/UC_yICrWB58DiAM_p8DtMqfA,https://www.instagram.com/chehol_steklo/,,,37.634595 55.87942,37.617698 55.755864
1940170302,Smart-service,119421,Москва и Московская область,Москва,"Ленинский просп., 109, Москва, Россия",,"+7 (926) 482-37-97, +7 (925) 822-48-11",,schweppesssssss@gmail.com,https://smart-service.store/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–22:00",,,,,,,,,37.510691 55.66366,37.617698 55.755864
182738565752,ТехТочка,192281,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Ярослава Гашека, 8, корп. 1, Санкт-Петербург, Россия",,"+7 (931) 521-69-18, +7 (995) 997-04-07",,,https://техточка.рф/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов","пн-пт 10:00–21:00; сб,вс 10:00–19:00",https://vk.com/public206118997,,,,,,,,30.39585 59.834343,30.315644 59.938955
46461639560,Эпл28.рф,109147,Москва и Московская область,Москва,"Марксистская ул., 3, стр. 3",,+7 (999) 717-37-87,,,,Компьютеры,"Компьютерные аксессуары, Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, круглосуточно",,,,,,,,,37.662154 55.738786,37.617698 55.755864
1228307778,Амос,191180,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Бородинская ул., 13, Санкт-Петербург, Россия",+7 (812) 740-72-72,,,shop@amos.ru,http://amos.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-пт 11:00–19:00; сб 12:00–18:00,https://vk.com/amos_spb,,,https://www.facebook.com/amos.service/,,https://www.instagram.com/amos.service/,,,30.334101 59.924133,30.315644 59.938955
1121622643,Сервисный центр Mobilinc,192281,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Дунайский просп., 31, корп. 1, Санкт-Петербург, Россия",,,,info@mobilnik-spb.ru,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов","пн-пт 11:00–19:00; сб,вс 11:00–18:00",,,,,,,,,30.383418 59.834811,30.315644 59.938955
1737019674,Apple-iFix,123154,Москва и Московская область,Москва,"Карамышевская наб., 48, корп. 3, Москва, Россия",+7 (499) 404-06-65,,,"service@mac-remont.ru,  service@apple-ifix.ru",https://mac-remont.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 11:00–20:00",https://vk.com/appleifix,,,,https://www.youtube.com/channel/UCs6Q-u7fAVYhsWfmnfmrKgQ,https://www.instagram.com/appleifixru,,,37.465264 55.773298,37.617698 55.755864
187991443052,Ремонт телефонов,,Москва и Московская область,Химки,"ул. Пожарского, 21/2, Химки, Россия",,+7 (985) 530-45-40,,,,Компьютеры,"Ноутбуки и планшеты, Ремонт бытовой техники, Ремонт телефонов",пн-сб 10:00–20:00,,,,,,,,,37.483507 55.890757,37.444853 55.889361
81494710930,Hash-Mob,195220,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Богословская ул., 4, корп. 1, Санкт-Петербург, Россия",+7 (812) 928-21-24,,,support@hash-mob.ru,https://hash-mob.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 11:00–20:00; сб,вс 12:00–18:00",https://vk.com/hash_mob,,,https://www.facebook.com/hashmobile,,https://www.instagram.com/hash_mobile/,,,30.380418 59.984392,30.315644 59.938955
1152820143,IQСервис,101000,Москва и Московская область,Москва,"Лучников пер., 4, стр. 2, Москва, Россия",+7 (495) 532-49-78,,,"info@iq-serv.ru,  9675003@gmail.com",https://iq-serv.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов",пн-пт 11:00–19:00,http://vk.com/iqserv,,,,http://www.youtube.com/channel/UCal3dUho9Pgt6MOV48CSPAQ,https://www.instagram.com/iq.serv/,,,37.631802 55.758352,37.617698 55.755864
58780924269,Яблоко,109129,Москва и Московская область,Москва,"8-я ул. Текстильщиков, 11, стр. 2",+7 (499) 380-73-75,,,,https://jabloko-8-ja-ulitsa-tekstilschikov.clients.site/,Компьютеры,"Комиссионный магазин, Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–22:00",,,,,,,,,37.744772 55.70332,37.617698 55.755864
245658143654,Us Service,195257,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Гражданский просп., 84, Санкт-Петербург, Россия",,+7 (981) 688-61-41,,,http://us-remontservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 11:00–21:00",,,,,http://youtube.com/channel/UCJxa40ZVrEnm11Ml7MDCppQ,,,,30.399465 60.015845,30.315644 59.938955
35007692314,Профи,140181,Москва и Московская область,Жуковский,"ул. Фрунзе, 5, Жуковский, Россия",,,,,,Мобильная связь,Ремонт телефонов,,,,,,,,,,38.123596 55.597981,38.119811 55.59748
144197960849,Re-Center Ремонт телефонов и ноутбуков,192238,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Белы Куна, 8, Санкт-Петербург, Россия",+7 (812) 660-51-86,,,"dybenko@re-center.ru,  lenina@re-center.ru",,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–21:00",https://vk.com/re_center_ru,,,https://www.facebook.com/recenter.ru,,https://www.instagram.com/re_center,,,30.380823 59.87206,30.315644 59.938955
105092947997,Ремонт телефонов,143401,Москва и Московская область,Красногорск,"Подмосковный бул., 8, Красногорск, Россия",,+7 (966) 356-68-10,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-чт 10:00–21:00, перерыв 12:00–13:00; пт 15:00–21:00; сб,вс 10:00–21:00, перерыв 12:00–13:00",,,,,,,,,37.369735 55.820315,37.330399 55.831003
82552255109,Ремонт телефонов,115516,Москва и Московская область,Москва,"Пролетарский просп., вл30, Москва, Россия",+7 (495) 021-17-02,,,,http://applegid.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт оргтехники, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.658643 55.630461,37.617698 55.755864
70980454918,Сервисный центр,127018,Москва и Московская область,Москва,"ул. Сущёвский Вал, 43, Москва, Россия",,,,support@dell-recentre.ru,http://msk-msi.com/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.610363 55.793257,37.617698 55.755864
86324322805,Мастер сервис,192131,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Ивановская ул., 8/77, Санкт-Петербург, Россия",,,,,,Бытовые услуги,"Металлоремонт, Ремонт обуви, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,,,,30.444842 59.875099,30.315644 59.938955
1225281144,Ремонт телефонов,140054,Москва и Московская область,Котельники,"Новорязанское ш., 5, Котельники, Россия",,+7 (926) 735-07-75,,,http://replab.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ноутбуки и планшеты, Ремонт телефонов","ежедневно, 11:00–21:00",,,,,,https://www.instagram.com/repair__lab/,,,37.866146 55.667938,37.850523 55.660191
1586652022,Техпрофикс,,Москва и Московская область,Москва,"Зеленодольская ул., 2/40",+7 (495) 532-57-50,+7 (985) 020-92-30,,info@tehprofix.ru,https://tehprofix.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов",пн-сб 10:00–20:00; вс 10:00–18:00,https://vk.com/tehprofix,https://ok.ru/group/59080052178994,https://twitter.com/tehprofix,,,https://www.instagram.com/tehprofix.ru,,,37.790006 55.716999,37.617698 55.755864
201271578918,Аксессуары ремонт,191023,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Садовая ул., 28-30к1, Санкт-Петербург, Россия",,,,,,Мобильная связь,"Ремонт телефонов, Товары для мобильных телефонов",,,,,,,,,,30.328007 59.930905,30.315644 59.938955
199095451025,Ремонт Iphone и Ipad круглосуточно в Строгино,123458,Москва и Московская область,Москва,"2-я Лыковская ул., 41, стр. 1, Москва, Россия",+7 (495) 796-82-22,,,rushouse34@gmail.com,http://remdevice.ru/,Мобильная связь,Ремонт телефонов,,http://vk.com/remont_iphone_moscou,,,https://www.facebook.com/remont.iphone.moskva,https://www.youtube.com/channel/UC3PXN-ZZGnt57t5Kmf5FZrg/,https://www.instagram.com/remdevice.ru/,,,37.394188 55.783165,37.617698 55.755864
219007820112,Ремонт телефонов,125581,Москва и Московская область,Москва,"Фестивальная ул., 12, Москва, Россия",,+7 (915) 151-57-07,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-пт 10:00–20:00,,,,,,,,,37.494288 55.859554,37.617698 55.755864
1135629193,Мастер Минутка,195220,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Фаворского, 12, Санкт-Петербург, Россия","+7 (812) 448-05-50, +7 (812) 903-50-55",,,info@masterminutka.ru,http://masterminutka.ru/,Компьютеры,"Бытовые услуги, Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт часов","ежедневно, 11:00–21:00",http://vk.com/mminutka,,,,,https://www.instagram.com/masterminutka.ru/,,,30.384171 60.00214,30.315644 59.938955
180049747515,Ремонт телефонов,140000,Москва и Московская область,Люберцы,"Красная ул., 1, Люберцы, Россия",+7 (495) 185-09-91,,,,http://enterprofi.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт оргтехники, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.888347 55.681592,37.893328 55.676748
1088829808,Gsm-Спектр,141206,Москва и Московская область,Пушкино,"Лесная ул., 5, Пушкино, Россия",,,,,,Мобильная связь,Ремонт телефонов,,,,,,,,,,37.837045 56.011398,37.847164 56.011318
120248187638,Ремонт телефонов,115409,Москва и Московская область,Москва,"ул. Москворечье, 14",+7 (495) 324-98-93,,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 09:00–20:00",,,,,,,,,37.662964 55.644343,37.617698 55.755864
185373177468,IBox Service,,Москва и Московская область,Москва,"Россия, Москва, поселение Внуковское, улица Лётчика Ульянина, 5",,,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 10:00–22:00",,,,,,,,,37.307142 55.625948,37.617698 55.755864
153419546905,Эксперт-сервис,198328,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Брестский бул., 15, Санкт-Петербург, Россия",+7 (812) 409-42-75,,,9895151@bk.ru,http://www.notebookstore.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт оргтехники, Ремонт телефонов",пн-пт 10:00–19:00; сб 11:00–17:00,https://vk.com/notebookstore,,,,,,,,30.194693 59.85191,30.315644 59.938955
51983776429,VCsevice - iremontel,115409,Москва и Московская область,Москва,"ул. Кошкина, 11, корп. 2, Москва, Россия",+7 (495) 431-33-60,,,,http://iremontel.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.671159 55.641789,37.617698 55.755864
142629521476,Ремонт телефонов и планшетов,,Москва и Московская область,Зеленоград,"к1104, Зеленоград",,,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 10:00–21:00",,,,,,,,,37.188178 55.994874,37.21439 55.991893
1796560360,Дом быта,141021,Москва и Московская область,Мытищи,"бул. Ветеранов, с2, Мытищи, Россия",,+7 (909) 963-07-07,,,,Бытовые услуги,"Ателье по пошиву одежды, Металлоремонт, Ремонт обуви, Ремонт телефонов, Ювелирная мастерская","ежедневно, 09:00–21:00",,,,,,,,,37.720048 55.909346,37.736743 55.909968
212718157005,RGB service,,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Кораблестроителей, 30, корп. 2, Санкт-Петербург, Россия",+7 (812) 951-60-40,,,info@rgbservice.ru,https://rgbservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Копировальный центр, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 11:00–18:00",https://vk.com/rgb_service_spb,,https://twitter.com/rgb_service_spb,,,https://www.instagram.com/rgb_service_spb,,,30.215642 59.95247,30.315644 59.938955
96034501159,В Смартфоне,141401,Москва и Московская область,Химки,"Транспортный пр., 3, Химки, Россия",,+7 (925) 444-82-42,,vsmartphone@hotmail.com,http://vsmartphone.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",https://vk.com/public202334031,,,https://www.facebook.com/vsmartphone_official-101214515279113,,https://www.instagram.com/vsmartphone_official,,,37.414684 55.913697,37.444853 55.889361
238768280028,Huawei Help,109004,Москва и Московская область,Москва,"Товарищеский пер., 1, стр. 2, Москва, Россия",+7 (499) 841-13-81,+7 (991) 684-22-92,,,"http://huawei-help.ru/, http://huawei-help.ru/glavnaya",Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","пн-пт 09:00–21:00; сб,вс 10:00–20:00",,,,,,,,,37.657835 55.741566,37.617698 55.755864
41164304433,Apple Refit,107140,Москва и Московская область,Москва,"Комсомольская площадь, 6",,+7 (925) 095-54-55,,,http://applerefit.ru/,Мобильная связь,"Ремонт телефонов, Салон связи, Товары для мобильных телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.659912 55.775781,37.617698 55.755864
174150001379,Дом аксессуаров,121087,Москва и Московская область,Москва,"ул. Барклая, 8, Москва, Россия",,,,,,Мобильная связь,"Ремонт телефонов, Товары для мобильных телефонов",,https://vk.com/club71184319,,,,,,,,37.502786 55.741135,37.617698 55.755864
59439515174,RePhone,143006,Москва и Московская область,Одинцово,"ул. Маковского, 2А, Одинцово, Россия",,+7 (966) 388-66-55,,,https://rephone.online/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–21:00",https://vk.com/rephone_vip,,,,,https://www.instagram.com/rephoness/,,,37.280965 55.670737,37.263663 55.679138
65250944048,Pik-services,115573,Москва и Московская область,Москва,"ул. Мусы Джалиля, 6, корп. 2",+7 (495) 125-18-55,,,,http://pik-services.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.74092 55.628047,37.617698 55.755864
236730606281,Дом быта - Eservcie,107014,Москва и Московская область,Москва,"Русаковская ул., 22, Москва, Россия",+7 (499) 350-17-54,,,,,Компьютеры,"Бытовые услуги, Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–21:00; сб,вс 11:00–21:00",,,,,,,,,37.678867 55.786499,37.617698 55.755864
170470516399,Все для смартфонов,117041,Москва и Московская область,Москва,"ул. Кадырова, 1, Москва, Россия",,+7 (939) 111-65-42,,smartphone.msk@yandex.ru,http://servis-butovo.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",,,,https://www.facebook.com/4Smartphone.ru,,https://www.instagram.com/4smartphone.buninskaya,,,37.512693 55.53749,37.617698 55.755864
155690176496,B. K. R. Mos,115563,Москва и Московская область,Москва,"ул. Генерала Белова, 19, корп. 4, Москва, Россия",,"+7 (901) 537-49-39, +7 (963) 676-20-63",,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов","пн-пт 09:00–19:00; сб,вс 09:00–18:00",,,,,,,,,37.719414 55.617779,37.617698 55.755864
128474531178,Ёптибей,115193,Москва и Московская область,Москва,"ул. Петра Романова, 6, Москва, Россия","+7 (499) 647-65-47, +7 (812) 424-38-93",,,sale@youroptibay.ru,http://youroptibay.ru/,Интернет,"Интернет-магазин, Компьютерный ремонт и услуги, Пункт выдачи, Ремонт телефонов, Шоу-рум",пн-пт 09:00–21:00; сб 11:00–19:00,http://vk.com/youroptibay,,https://twitter.com/@youroptibay,http://www.facebook.com/youroptibay,https://www.youtube.com/user/YourOptibayRu,http://instagram.com/youroptibay,,,37.681072 55.70794,37.617698 55.755864
101185640114,Яблоко,117342,Москва и Московская область,Москва,"ул. Бутлерова, 24",+7 (499) 404-19-38,,,,,Компьютеры,"Комиссионный магазин, Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–22:00",,,,,,,,,37.537254 55.648123,37.617698 55.755864
